filter_p,prolificID,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,moral_to_wis_agree,wis_to_moral_agree,morality_wis_analogy,moral_wis_comments,t.morals_First Click,t.morals_Last Click,t.morals_Page Submit,t.morals_Click Count,wis_psych_char,t.universals_First Click,t.universals_Last Click,t.universals_Page Submit,t.universals_Click Count,IMW_J,IMW_O,IMW_FINAL,FRMW_J,FRMW_O,FRMW_FINAL,FRWM_J,FRWM_O,FRWM_FINAL,FRJF_J,FRJF_O,FRJF_FINAL,TRMW_J,TRMW_O,TRMW_FINAL,TRWM_J,TRWM_O,TRWM_FINAL,TRHOC_J,TRHOC_O,TRHOC_FINAL,PR_J,PR_O,PR_FINAL,DR_J,DR_O,DR_FINAL,FM_J,FM_O,FM_FINAL,CONSTRUCT_J,CONSTRUCT_O,CONSTRUCT_FINAL,Intention_J,Intention_O,Intention_FINAL,Action_J,Action_O,Action_FINAL,MDW_J,MDW_O,MDW_FINAL,wisdom_culture,AR_K,AR_H,AR_FINAL,U_K,U_H,U_FINAL,MBR_K,MBR_H,MBR_FINAL,CCOMPETENCE_K,CCOMPETENCE_H,CCOMPETENCE_FINAL,universals_sorting_0_GROUP,universals_sorting_1_GROUP,universals_sorting_2_GROUP,universals_sorting_3_GROUP,,universals_sorting_0_1_RANK,universals_sorting_0_2_RANK,universals_sorting_0_3_RANK,universals_sorting_0_4_RANK,universals_sorting_0_5_RANK,universals_sorting_0_6_RANK,universals_sorting_0_7_RANK,universals_sorting_0_8_RANK,universals_sorting_0_9_RANK,universals_sorting_0_10_RANK,universals_sorting_0_11_RANK,universals_sorting_0_12_RANK,universals_sorting_0_13_RANK,universals_sorting_0_14_RANK,universals_sorting_0_15_RANK,universals_sorting_0_16_RANK,universals_sorting_0_17_RANK,universals_sorting_1_1_RANK,universals_sorting_1_2_RANK,universals_sorting_1_3_RANK,universals_sorting_1_4_RANK,universals_sorting_1_5_RANK,universals_sorting_1_6_RANK,universals_sorting_1_7_RANK,universals_sorting_1_8_RANK,universals_sorting_1_9_RANK,universals_sorting_1_10_RANK,universals_sorting_1_11_RANK,universals_sorting_1_12_RANK,universals_sorting_1_13_RANK,universals_sorting_1_14_RANK,universals_sorting_1_15_RANK,universals_sorting_1_16_RANK,universals_sorting_1_17_RANK,universals_sorting_2_1_RANK,universals_sorting_2_2_RANK,universals_sorting_2_3_RANK,universals_sorting_2_4_RANK,universals_sorting_2_5_RANK,universals_sorting_2_6_RANK,universals_sorting_2_7_RANK,universals_sorting_2_8_RANK,universals_sorting_2_9_RANK,universals_sorting_2_10_RANK,universals_sorting_2_11_RANK,universals_sorting_2_12_RANK,universals_sorting_2_13_RANK,universals_sorting_2_14_RANK,universals_sorting_2_15_RANK,universals_sorting_2_16_RANK,universals_sorting_2_17_RANK,universals_sorting_3_1_RANK,universals_sorting_3_2_RANK,universals_sorting_3_3_RANK,universals_sorting_3_4_RANK,universals_sorting_3_5_RANK,universals_sorting_3_6_RANK,universals_sorting_3_7_RANK,universals_sorting_3_8_RANK,universals_sorting_3_9_RANK,universals_sorting_3_10_RANK,universals_sorting_3_11_RANK,universals_sorting_3_12_RANK,universals_sorting_3_13_RANK,universals_sorting_3_14_RANK,universals_sorting_3_15_RANK,universals_sorting_3_16_RANK,universals_sorting_3_17_RANK,t.culture_First Click,t.culture_Last Click,t.culture_Page Submit,t.culture_Click Count,comments,age,sex,gender,gender_5_TEXT,edu,prior.knowledge,occupation,ethnicity,religion,religion_9_TEXT,Politics_1,country,income,more.coments,PROLIFIC_PID,STUDY_ID,SESSION_ID
0,615dfca947b4d08a7a2792f2,10/22/2021 13:31,10/22/2021 13:37,IP Address,94.173.188.230,100,320,TRUE,10/22/2021 13:37,R_p4qQwLIRK944TiV,,,,,52.44250488,-1.944198608,anonymous,EN,I consent to participate in this study,Morality is relevant for wisdom,Wisdom is sufficient for morality,Friendship is to trust.,,4.084,36.644,36.647,5,Very much so I would say. Our morals guide us through most decisions in life from type of job we choose to our relationships. ,0,0,16.105,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"Culture, like morals are always changing and evolving. Our culture strongly forms most peoples moral compass. ",0,,0,0,,0,0,,0,0,,0,"Pursuit of truth,Open-mindedness/Consideration of diverse perspectives","Deliberation/Reflection,Balance of diverse interests,Declarative (book) knowledge,Context-sensitivity,Sympathy/compassion,Experiential knowledge,Epistemic humility/Recognition of limits of one's knowledge & one's fallibility","In-group cooperation,Uncertainty management,Equanimity/Self-control,Seeking Insight /Meaning,Self-transcendence,Realization of shared humanity,Self-compassion",Humor,,,2,,,,,,1,,,,,,,,,,7,,,4,,1,,,,5,2,6,,3,,,,,,3,,5,,6,,1,,,,2,,4,7,,,,,,,,,,,,,,,,,,1,13.527,13.527,82.841,1,,41,Male,,,,,,,,,,,,,,,
0,615e25a2ad4fdb2fe4530c9d,10/22/2021 12:44,10/22/2021 12:59,IP Address,86.27.224.13,100,912,TRUE,10/22/2021 12:59,R_2f0wRGoVPn3dqQA,,,,,50.36799622,-4.132904053,anonymous,EN,I consent to participate in this study,Morality is necessary for wisdom,"Wisdom is relevant for morality,Wisdom is a precursor for morality,Wisdom is necessary for morality",an engine is to a car,To me wisdom underlies a lot of the decision making involved in moral judgement. Wisdom however is not synonymous with intelligence,5.801,50.536,112.097,2,I believe the relationship is the other way. Wisdom defines a persons understanding of morals affecting both intentions and actions,0,0,72.618,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,As we are products of out surroundings and exposure to societal norms. culture would have a massive influence on wisdom,1,,1,0,,0,0,,0,0,,0,"Uncertainty management,Context-sensitivity","Self-compassion,Self-transcendence,Balance of diverse interests","Declarative (book) knowledge,Experiential knowledge,Open-mindedness/Consideration of diverse perspectives,Deliberation/Reflection","Equanimity/Self-control,Realization of shared humanity,Pursuit of truth,In-group cooperation,Humor,Sympathy/compassion,Seeking Insight /Meaning,Epistemic humility/Recognition of limits of one's knowledge & one's fallibility",,,,,2,,,,,,,,,1,,,,,,,,,2,,,,,,3,,,,,1,,,3,,,,4,,,,,,2,,1,,,,8,,1,,,,2,3,4,6,,,,,7,,5,22.675,149.307,199.56,2,no,21,Male,,,,,,,,,,,,,,,
0,615e3aa6d5cb5b00708b9405,10/22/2021 14:29,10/22/2021 14:45,IP Address,92.20.139.39,100,971,TRUE,10/22/2021 14:45,R_31KjUL84q7NsZcZ,,,,,51.6875,-1.24029541,anonymous,EN,I consent to participate in this study,Morality is relevant for wisdom,"Wisdom is relevant for morality,Wisdom is a precursor for morality",morality is to wisdom. You can not have one without the other.,To know ones self and have the hindsight of wisdom through learning is to grow as a moral person.,12.178,96.521,103.485,3,"I believe a person is a product of their environment and surroundings. This also includes psyical, mental and day to day things that happen to us. So if we are surrounded by good people with good intention, who also display these qualities within there daily interactions with us, it pushes us to do and be good. The reverse is also true.",0,0,95.492,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,"Some people believe that we must follow cultural norms to be considered part of the ""pack/group"". In turn they think that by doing this and following others people lead is somehow a display of virtue or wisdom. I do not believe this. I believe that to know ones self is to have wisdom.",0,,0,0,,0,0,,0,0,,0,"Self-transcendence,Self-compassion,Context-sensitivity,Equanimity/Self-control,Balance of diverse interests","Seeking Insight /Meaning,Humor,Open-mindedness/Consideration of diverse perspectives,In-group cooperation,Deliberation/Reflection","Epistemic humility/Recognition of limits of one's knowledge & one's fallibility,Uncertainty management,Pursuit of truth,Experiential knowledge,Declarative (book) knowledge","Realization of shared humanity,Sympathy/compassion",,,,4,3,1,,,,,,5,,,,,2,,,3,,,,5,,,4,,,,,,1,,2,1,,,,,,,3,,,,4,2,5,,,,,,,,,,1,,,2,,,,,,,,17.974,17.974,261.696,1,no,38,Male,Man/Transman,,Vocational or Technical Degree,"I have not taken any courses on wisdom, morality or culture",Freelance Graphic Designer.,White,Non-Religious,,1,United Kingdom,"$25,001 - $35,000",The last part was a little confusing and needed more context and help for understanding on my part.,,,
0,615e8d0ac26e9a2f04f94a6f,10/22/2021 13:16,10/22/2021 14:08,IP Address,184.148.208.244,100,3103,TRUE,10/22/2021 14:08,R_3GvS8TpKQZ4ggi3,,,,,45.42619324,-75.76950073,anonymous,EN,I consent to participate in this study,"Morality is relevant for wisdom,Morality is a precursor for wisdom,Morality is necessary for wisdom",,,"I see wisdom as permanent and morality as temporary. That is because morality can change over time (ie. what is right or wrong for me today may be different in the future). On the other hand, wisdom is more permanent. It may differ between cultures but in a given population or individual, wisdom remains permanent. We learn through experiences/actions and we gain wisdom every time and it sticks with us for future experiences (ie. good judgment).",4.895,968.547,970.35,35,,0,0,18.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,,,0,,,0,,,0,"In my opinion, the psychological characteristics of wisdom differs in between cultures. Every culture (western vs non-westen) has their difference in their past and philosophies. Some cultures may believe that it is the reasoning ability, empathy (amongst others) that are the focus, while others may believe wisdom is more the notion of maturity. In other words, I believe that wisdom is malleable from one culture to another. ",1,,1,0,,0,0,,0,0,,0,,"In-group cooperation,Humor,Self-transcendence,Context-sensitivity,Seeking Insight /Meaning,Pursuit of truth,Open-mindedness/Consideration of diverse perspectives","Deliberation/Reflection,Uncertainty management,Experiential knowledge,Declarative (book) knowledge,Balance of diverse interests","Self-compassion,Equanimity/Self-control,Epistemic humility/Recognition of limits of one's knowledge & one's fallibility,Sympathy/compassion,Realization of shared humanity",,,,,,,,,,,,,,,,,,,,7,,4,3,,,6,1,,,,,,5,,2,,,,,,1,,,,,5,3,2,4,,,,3,,2,,,,5,,,4,,,,,,1,,15.265,25.533,363.277,2,I would like to add that it is interesting how wisdom is/could be expressed/perceived in a multicultural context.,31,Female,,,,,,,,,,,,,,,
0,615e95eddff82cf25e73abb2,10/22/2021 14:29,10/22/2021 14:43,IP Address,95.150.213.86,100,804,TRUE,10/22/2021 14:43,R_9LEN1Ys8YMmHOvv,,,,,51.76570129,-1.279693604,anonymous,EN,I consent to participate in this study,"Morality is relevant for wisdom,Morality is a precursor for wisdom,Morality is necessary for wisdom","Wisdom is relevant for morality,Wisdom is necessary for morality",being a good sport is to the rules of a sport.,"I think morality is like a collective form of intelligence. If everyone behaved selfishly with no regard to the greater good, then that would be bad overall for humanity. So having collective morality corrects for individually selfish actions.",132.237,218.664,220.39,3,"If wisdom involves recalling previous experience in order to think about what to do right now, if someone had previously committed immoral actions that were beneficial to them and they felt no remorse for, then their reinforced wisdom might be based in immorality. This may case their wisdom to yield more immoral actions that someone who's wisdom originates from moral actions.",3.312,19.133,19.677,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,"I think that any culture that promotes self reflection and learning is likely to yield people that have ""positive"" wisdom i.e. people that have learned through past experience to do things that most people would perceive as good. Some cultures do not value this especially which may lead to the opposite effect.",1,,1,0,,0,0,,0,0,,0,"Humor,Realization of shared humanity","Balance of diverse interests,Open-mindedness/Consideration of diverse perspectives,In-group cooperation,Uncertainty management,Epistemic humility/Recognition of limits of one's knowledge & one's fallibility","Self-transcendence,Self-compassion,Context-sensitivity,Equanimity/Self-control,Deliberation/Reflection","Seeking Insight /Meaning,Pursuit of truth,Sympathy/compassion,Declarative (book) knowledge,Experiential knowledge",,,,,,,,2,,,,,,,,,,1,5,2,,,,,,,3,,1,,4,,,,,,,4,3,1,5,,,,,,,,,,2,,,,,,,,,2,,3,,5,,4,1,,,10.956,10.956,137.214,1,,24,Male,Man/Transman,,Bachelor's Degree,I have taken courses on morality,Software Engineer,White,Non-Religious,,2,UK,"$50,001 - $75,000",I thought that it was all very interesting and though provoking!,,,
0,615ebe7c2fb5443bf6b04f25,10/22/2021 13:01,10/22/2021 13:17,IP Address,93.107.13.199,100,912,TRUE,10/22/2021 13:17,R_12i0DWpuqbwfGHe,,,,,53.3381958,-6.259094238,anonymous,EN,I consent to participate in this study,"Morality is relevant for wisdom,Morality is a precursor for wisdom",Wisdom is relevant for morality,morality is to wisdom. Wisdom unifies the knowledge of a wise person. But wisdom also unifies their morality,"You cannot have one of wisdom or morality without the other. Morality is guiding principles, which a person follows",31.169,144.711,308.157,5,Psychological characteristics of wisdom depend on moral intentions or actions because a person acts 'wisely' depending on what their own moral beliefs are. ,9.363,55.723,61.149,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,,0,,,0,,,0,Culture has a big influence on wisdom I believe. It influences what knowledge they deem appropriate to share and with whom.  It influences the importance placed on wisdom,1,,1,0,,0,0,,0,0,,0,"Epistemic humility/Recognition of limits of one's knowledge & one's fallibility,Deliberation/Reflection,Balance of diverse interests","Uncertainty management,Self-compassion,Seeking Insight /Meaning,Self-transcendence","In-group cooperation,Experiential knowledge,Declarative (book) knowledge,Equanimity/Self-control","Pursuit of truth,Open-mindedness/Consideration of diverse perspectives,Sympathy/compassion,Realization of shared humanity,Humor",,1,,,,,2,,,,,3,,,,,,,,,,,4,,,,,,,,1,,3,2,,,,4,,,,,,1,,,2,,3,,,,,2,,,,,4,1,,3,,,,,,,5,16.201,83.92,85.144,6,,35,Female,,,,,,,,,,,,,,,
0,615eca41d537883c96fc9eec,10/22/2021 12:30,10/22/2021 13:01,IP Address,176.27.156.169,100,1882,TRUE,10/22/2021 13:01,R_3rOgakP6jj8NeQ3,,,,,57.14529419,-2.094497681,anonymous,EN,I consent to participate in this study,Morality is relevant for wisdom,Wisdom is necessary for morality,self belief is to happiness,"Its an interesting topic - to me it's about ethics and taking responsibility for actions and the consequences from those actions. 
I think morality is about the greater good and maximising happiness in every action",13.841,794.08,794.99,31,Everyone is different and past experiences and feelings all come into play when making decisions on how we will handle a certain situation and what we want the outcome to be ,107.06,107.06,108.631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,Culture is a way of life for a group of people and being surrounded by certain thoughts and beliefs will affect how you see things and your way of thinking,0,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.003,108.289,109.153,5,,52,Female,,,,,,,,,,,,,,,
0,615f0726cbd12330a2d82556,10/22/2021 15:15,10/22/2021 15:40,IP Address,94.11.191.100,100,1478,TRUE,10/22/2021 15:40,R_2SwaMmj7rOIgPlp,,,,,51.40029907,0.529098511,anonymous,EN,I consent to participate in this study,"Morality is relevant for wisdom,Morality is a precursor for wisdom,Morality is necessary for wisdom","Wisdom is relevant for morality,Wisdom is sufficient for morality","a father is to his son. His son only knows what he feels, he feels upset when something wrong has happened to him. The father is wise enough to know that these things that happen are ultimately good for us, like a true stoic.",Morality is the sense of what is right and wrong. We are born into this world with DNA that has already engrained a basic sense of what's right a wrong. Wisdom is gained from good social experience. Being wise is to be patient and not to rush. Our psyches have evolved and information has been carried down through generations to help us make the right decisions.,18.942,338.654,585.142,12,"I believe psychological characteristics completely determine ones moral intentions or actions. If we are agreeing that psychological characteristics change over time and can be affected by ones community, parents and friends and also be affected by genetics, then ones characteristic completely determine ones actions or intentions. I believe there is logic in the reason some people do things and others dont. ",0,0,49.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,"I believe culture plays a large part in how we think and how it can affect our behaviour. For example, our culture determines what is right and wrong by rewarding the people that do the right thing such as providing a service to the community, the reward is earning money.",0,,0,0,,0,0,,0,0,,0,,"Deliberation/Reflection,Balance of diverse interests,Uncertainty management,Realization of shared humanity,Open-mindedness/Consideration of diverse perspectives,Pursuit of truth,Context-sensitivity","Declarative (book) knowledge,Epistemic humility/Recognition of limits of one's knowledge & one's fallibility,Equanimity/Self-control,Seeking Insight /Meaning,Self-transcendence,Self-compassion","In-group cooperation,Experiential knowledge,Humor,Sympathy/compassion",,,,,,,,,,,,,,,,,,,,5,,7,,1,4,6,,,2,,3,,,,,2,,3,,5,,,,,,,,,1,4,6,,,,,,,,,,1,4,,2,,,,,3,0,0,149.177,0,"Wisdom comes with age and experience. Its an desirable attribute to have but it is impossible to achieve without time. To be wise to live in harmony with nature, not to force anything from happening or not happening. To be conscious. To be alive.",19,Male,Gender queer/ Gender non-conforming,,Some college,"I have not taken any courses on wisdom, morality or culture",Student,White,Christian - Other,,4,England,"$75,001 - $100,000",Intellectually stimulating,,,
0,615f1500b60d25e2660e8644,10/22/2021 14:00,10/22/2021 14:10,IP Address,80.1.12.155,100,642,TRUE,10/22/2021 14:10,R_ueayMCOCAjM8Da9,,,,,52.60490417,-1.690505981,anonymous,EN,I consent to participate in this study,Morality is necessary for wisdom,Wisdom is necessary for morality,Honey is to bees,They are interchangeable without the knowledge of right and wrong how can you live morally? without living immorally and then morally how can you gain the wisdom of which you believe in?,1.01,97.918,101.116,11,By carrying out moral actions we create a psychological identity such as a good person or a kind person or a just person who gives to the poor or donates to charity. By identifying with moral intentions such as religious beliefs or ideologies we alter our psychological behaviour and prioritise certain types of behaviour and alter our understanding of the world. ,0,0,7.333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,0,,,0,,,0,"Culture plays a big part in the psychological characteristics of wisdom, if a person has grown up carrying out certain customs and in a certain culture their understanding of the world will change and their belief system will be hugely impacted affecting their mental processes, they will choose to prioritise certain behaviours over others. ",1,,1,0,,0,0,,0,0,,0,,,,"Seeking Insight /Meaning,Deliberation/Reflection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,8.549,80.875,81.216,2,,29,Male,,,,,,,,,,,,,,,
0,615f1b7a44ab08ecafbf08b9,10/22/2021 13:47,10/22/2021 14:10,IP Address,213.249.246.206,100,1339,TRUE,10/22/2021 14:10,R_3HnmMCRHq3UZcX5,,,,,54.52999878,-2.317504883,anonymous,EN,I consent to participate in this study,,Wisdom is relevant for morality,,"I'm not too sure the two are that closely related - morality can change depending on social norms and conventions. But wisdom tends to be the right thing to do for pragmatic or other reasons irrespective of societal norms. For example morality in some Sharia based Islamic societies demands that homosexuals been thrown off buildings and they would argue that this is largely because of protecting moral standards and so is about morality. However, is that really wisdom? Perhaps as they might define it - but not so much objectively or by the standards of other perhaps more western moralities.",7.228,7.228,205.326,1,,69.826,94.411,95.421,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,Again I'm not too sure the two are that closely connected. Perhaps wisdom would see culture as necessary and it's benefits - whereas a lack of wisdom would see culture as a waste of time and unproductive. Again this would perhaps vary depending on how the society in question defines wisdom and that societies relationships with it's own cultural. ,1,,1,0,,0,0,,0,0,,0,"Uncertainty management,Open-mindedness/Consideration of diverse perspectives,Context-sensitivity,Balance of diverse interests,Declarative (book) knowledge","Humor,In-group cooperation,Realization of shared humanity,Experiential knowledge","Deliberation/Reflection,Seeking Insight /Meaning,Self-transcendence,Epistemic humility/Recognition of limits of one's knowledge & one's fallibility,Pursuit of truth","Self-compassion,Equanimity/Self-control,Sympathy/compassion",,,2,,3,,,,,,,4,,1,5,,,,,,,,,,3,,2,,,4,,,,,1,4,,,,3,1,,5,,,,,,,2,,,,,2,,,,,,,3,,,,,,1,,13.836,480.386,514.65,9,"“Information is not knowledge. Knowledge is not wisdom. Wisdom is not truth."" It's a complicated subject.",59,Male,,,,,,,,,,,,,,,
0,615f1b99db4e7574065b1f84,10/22/2021 11:28,10/22/2021 11:42,IP Address,75.187.78.61,100,843,TRUE,10/22/2021 11:42,R_3iJ2SWqsg29d8i9,,,,,39.51069641,-84.74269867,anonymous,EN,I consent to participate in this study,Morality is relevant for wisdom,"Wisdom is relevant for morality,Wisdom is a precursor for morality,Wisdom is necessary for morality",Wisdom is to morality as a steering wheel is to a car,I see morality as a necessary and proper part of wisdom.,17.987,187.453,212.456,7,Psychological characteristics and mental processes depend more on intentions than they do actions. One's intentions are much more telling about a person than actions. ,0,0,39.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,,0,,,0,,,0,"I don't think there is that strong of a connection between culture and forms of understanding/mental processes. If these characteristics did include prayers and rituals, they would be much more closely related; however, without, it is not as strong. ",0,,0,0,,0,0,,0,0,,0,"Self-transcendence,Uncertainty management,Context-sensitivity,Equanimity/Self-control","Balance of diverse interests,Seeking Insight /Meaning,Humor,Experiential knowledge,Self-compassion","Declarative (book) knowledge,Pursuit of truth,Epistemic humility/Recognition of limits of one's knowledge & one's fallibility,Open-mindedness/Consideration of diverse perspectives","Deliberation/Reflection,Realization of shared humanity,In-group cooperation,Sympathy/compassion",,,,4,3,1,,,,,,,,2,,,,,,,,,,,,,,,1,4,,,2,5,3,3,4,,,,,,2,,,,,,1,,,,,,,,,1,2,,3,4,,,,,,,,14.834,14.834,245.789,1,,20,Female,,,,,,,,,,,,,,,
0,615f3ede00166530ad605f50,10/22/2021 12:35,10/22/2021 12:45,IP Address,70.166.216.189,100,611,TRUE,10/22/2021 12:45,R_2cdZ6kwnV0WG2SU,,,,,33.4342041,-111.8453979,anonymous,EN,I consent to participate in this study,"Morality is relevant for wisdom,Morality is necessary for wisdom","Wisdom is relevant for morality,Wisdom is necessary for morality,Wisdom is sufficient for morality",Morality binds you. Wisdom frees you. ,"Morality makes sure you keep your promises and it blinds you to the world. Wisdom is learned through out your life, the more life experiences the more wise a person is ",8.585,84.537,128.089,8,"Every person has a different moral intention. A person is molded through out their life to be a certain way, if a person morally cant do something they wont or it will haunt them for the rest of their lives. ",22.316,22.316,26.056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,You become more wise from the situations you've been in your life. When people have similar views on the world they are more likely to be together for longer. ,0,,0,0,,0,0,,0,0,,0,"Declarative (book) knowledge,Context-sensitivity,Pursuit of truth","Balance of diverse interests,Seeking Insight /Meaning,Epistemic humility/Recognition of limits of one's knowledge & one's fallibility,Equanimity/Self-control","Realization of shared humanity,In-group cooperation,Open-mindedness/Consideration of diverse perspectives,Sympathy/compassion,Self-transcendence","Humor,Uncertainty management,Experiential knowledge,Self-compassion,Deliberation/Reflection",,,,,2,,,,3,,,,,,1,,,,3,,4,,,,,,,,1,,,,2,,,,3,,,5,,1,,2,4,,,,,,,,,,,,,5,,,,,,3,2,,,4,1,0,0,123.351,0,,22,Female,,,,,,,,,,,,,,,
