StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,t.intro_First Click,t.intro_Last Click,t.intro_Page Submit,t.intro_Click Count,meta_Browser,meta_Version,meta_Operating System,meta_Resolution,field,field_14_TEXT,prior_research,research_morality,research_culturalpsy,education,education_4_TEXT,position,position_8_TEXT,institution_type,institution_type_5_TEXT,country,moral_to_wis_agree,wis_to_moral_agree,morality_wis_analogy,moral_wis_comments,wis_psych_char,wisdomModelFamiliar,model_agreement,model_disagree,wisdom_culture,t.universals_First Click,t.universals_Last Click,t.universals_Page Submit,t.universals_Click Count,universals_sorting_0_GROUP,universals_sorting_1_GROUP,universals_sorting_2_GROUP,universals_sorting_3_GROUP,universals_sorting_0_1_RANK,universals_sorting_0_2_RANK,universals_sorting_0_3_RANK,universals_sorting_0_4_RANK,universals_sorting_0_5_RANK,universals_sorting_0_6_RANK,universals_sorting_0_7_RANK,universals_sorting_0_8_RANK,universals_sorting_0_9_RANK,universals_sorting_0_10_RANK,universals_sorting_0_11_RANK,universals_sorting_0_12_RANK,universals_sorting_0_13_RANK,universals_sorting_0_14_RANK,universals_sorting_0_15_RANK,universals_sorting_0_16_RANK,universals_sorting_0_17_RANK,universals_sorting_1_1_RANK,universals_sorting_1_2_RANK,universals_sorting_1_3_RANK,universals_sorting_1_4_RANK,universals_sorting_1_5_RANK,universals_sorting_1_6_RANK,universals_sorting_1_7_RANK,universals_sorting_1_8_RANK,universals_sorting_1_9_RANK,universals_sorting_1_10_RANK,universals_sorting_1_11_RANK,universals_sorting_1_12_RANK,universals_sorting_1_13_RANK,universals_sorting_1_14_RANK,universals_sorting_1_15_RANK,universals_sorting_1_16_RANK,universals_sorting_1_17_RANK,universals_sorting_2_1_RANK,universals_sorting_2_2_RANK,universals_sorting_2_3_RANK,universals_sorting_2_4_RANK,universals_sorting_2_5_RANK,universals_sorting_2_6_RANK,universals_sorting_2_7_RANK,universals_sorting_2_8_RANK,universals_sorting_2_9_RANK,universals_sorting_2_10_RANK,universals_sorting_2_11_RANK,universals_sorting_2_12_RANK,universals_sorting_2_13_RANK,universals_sorting_2_14_RANK,universals_sorting_2_15_RANK,universals_sorting_2_16_RANK,universals_sorting_2_17_RANK,universals_sorting_3_1_RANK,universals_sorting_3_2_RANK,universals_sorting_3_3_RANK,universals_sorting_3_4_RANK,universals_sorting_3_5_RANK,universals_sorting_3_6_RANK,universals_sorting_3_7_RANK,universals_sorting_3_8_RANK,universals_sorting_3_9_RANK,universals_sorting_3_10_RANK,universals_sorting_3_11_RANK,universals_sorting_3_12_RANK,universals_sorting_3_13_RANK,universals_sorting_3_14_RANK,universals_sorting_3_15_RANK,universals_sorting_3_16_RANK,universals_sorting_3_17_RANK,wis_moral_articles,socio_poli_articles,comments,moral_wis_comments - Topics,moral_wis_comments - Parent Topics
8/8/2021 5:15,8/8/2021 6:07,IP Address,86.114.249.29,10,3108,FALSE,8/8/2021 7:07,R_2ZWbevaWewbz4vp,,,,,,,anonymous,EN,0,0,42.803,0,Firefox,90,Windows NT 10.0,1536x864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/2021 7:36,8/8/2021 7:52,IP Address,184.180.234.25,100,955,TRUE,8/8/2021 7:52,R_1mUhJYWfPPQdKE6,,,,,32.89360046,-83.74299622,anonymous,EN,0,0,8.569,0,Safari,14.1.2,Macintosh,2240x1260,Other,theological ethics (virtue emphasis),No,No,No,PhD,,Professor,,University,,USA,Morality is necessary for wisdom,Wisdom is relevant for morality,a concerto is to musical scales,practical wisdom is the master virtue that unites good thinking with rightly directed desires; it shoots for a vision of the good/shalom of all creation; it enables the agent to discern the relevant factors of a situation; it motivates the agent to act in fitting ways that move us closer to that vision of the good in this specific situation.,"moral intentions and wisdom are interdependent; unless they result in action, they fall short of a full-bodied wisdom;  ",No,,,"culture plays an important role, but does not determine what attitudes, etc. a person holds; culture is too monolithic a term as we all live in and are shaped by multiple cultures/sub-cultures. ",0,0,17.415,0,"Realization of shared humanity,Self-compassion,Epistemic humility/Recognition of limits of knowledge & one's fallibility,Declarative (book) knowledge","In-group cooperation,Seeking Insight /Meaning,Sympathy/compassion,Deliberation/Reflection,Uncertainty management","Balance of diverse interests,Context-sensitivity,Humor","Open-mindedness/Consideration of diverse perspectives,Self-transcendence,Pursuit of truth,Experiential knowledge,Equanimity/Self-control",3,,,,,,1,,,,,,,4,,2,,,,,,,4,,,1,3,,,5,,2,,,,,,2,,,,,,,1,,,,,,3,,1,5,,2,,,3,,,,4,,,,,,no empirical studies,no empirical studies,,Unknown,
8/8/2021 8:05,8/8/2021 8:07,IP Address,174.114.106.230,50,97,FALSE,8/8/2021 9:07,R_2QKEhIE1kvh6PyP,,,,,,,anonymous,EN,0,0,14.555,0,Safari,14,Macintosh,1440x900,Social Psychology,,Yes,Yes,No,PhD,,Assistant Professor,,University,,United States,Morality is a precursor for wisdom,Wisdom is relevant for morality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/2021 15:48,8/8/2021 16:27,IP Address,184.103.164.20,80,2343,FALSE,8/8/2021 17:28,R_2rj84QQw8jQZW6t,,,,,,,anonymous,EN,2.086,3.642,23.3,2,Chrome,92.0.4515.131,Macintosh,1680x1050,Personality Psychology,,No,No,No,PhD,,Post-Doctoral Scholar,,University,,USA,Morality is relevant for wisdom,Wisdom is relevant for morality,apples are to fruit,• Clarity,"On a scale of 0–100%, wisdom depends on moral intentions 50%, and moral actions 50%.",No,,,• The degree of cultural openness to new information is related to the psychological characteristics of wisdom.,0,0,59.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,
8/8/2021 19:56,8/8/2021 20:09,IP Address,132.181.251.187,100,815,TRUE,8/8/2021 20:09,R_1f17VlGGKZWboAg,,,,,-43.53790283,172.6151123,anonymous,EN,0,0,7.166,0,Firefox,78,Windows NT 10.0,1680x1050,"Social Psychology,Quantitative Psychology,Moral Psychology,Wisdom",,Yes,Yes,Yes,Masters,,Graduate student,,University,,New Zealand,Morality is necessary for wisdom,Wisdom is a precursor for morality,numeracy is to mathematics ,,"some examples of wisdom are outside what we usually think of as the moral sphere. For instance, knowledge of your own preferences and emotions when predicting what course of action will make you happiest in the future. ",No,,,culture can be the transmission mechanism of wisdom-related information. Some cultures can make people unwise by teaching them maladaptive behaviors.,0,0,56.744,0,"Declarative (book) knowledge,Experiential knowledge","Balance of diverse interests,Epistemic humility/Recognition of limits of knowledge & one's fallibility,Open-mindedness/Consideration of diverse perspectives","Self-compassion,Realization of shared humanity,Uncertainty management,Seeking Insight /Meaning,Self-transcendence,Context-sensitivity,Humor,Pursuit of truth","Deliberation/Reflection,Sympathy/compassion,In-group cooperation,Equanimity/Self-control",,,,,,,,,,,,2,,1,,,,2,3,,,,,,,,,1,,,,,,,,,,6,5,,2,8,,,,,3,,4,1,7,,,4,,,1,,,3,2,,,,,,,,,,,,
8/9/2021 5:54,8/9/2021 5:56,IP Address,158.132.132.54,50,98,FALSE,8/9/2021 6:56,R_3EmxciyPd5HV0kK,,,,,,,anonymous,EN,0,0,4.008,0,Chrome,92.0.4515.115,Windows NT 10.0,1680x1050,"Cognitive Psychology,Clinical Psychology,Developmental Psychology,Cognitive Science,Other",Cognitive Neuroscience,Yes,No,No,Masters,,Other,RA,University,,HK,Morality is relevant for wisdom,Wisdom is relevant for morality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/2021 6:36,8/9/2021 6:39,IP Address,194.199.21.150,50,146,FALSE,8/9/2021 7:39,R_1OACKJihj4ebqlL,,,,,,,anonymous,EN,0,0,9.442,0,Firefox,90,Ubuntu,1920x1200,Other,,Yes,No,No,Masters,,Other,,Other,,France,"Morality is relevant for wisdom,Morality is necessary for wisdom","Wisdom is relevant for morality,Wisdom is necessary for morality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/2021 9:41,8/9/2021 9:42,IP Address,78.175.239.4,50,113,FALSE,8/9/2021 10:42,R_5jsSh3YbfdjwKop,,,,,,,anonymous,EN,0,0,11.98,0,Safari,14.1.2,Macintosh,1792x1120,"Cognitive Psychology,Wisdom,Cognitive Science",,Yes,No,No,PhD,,Assistant Professor,,University,,Turkey,"Morality is a precursor for wisdom,Morality is necessary for wisdom","Wisdom is a precursor for morality,Wisdom is necessary for morality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/2021 11:22,8/9/2021 12:56,IP Address,154.20.186.189,70,5601,FALSE,8/9/2021 13:56,R_1exkUwpyqJE9QKP,,,,,,,anonymous,EN,0,0,2438.217,0,Firefox,90,Macintosh,1792x1120,"Cognitive Psychology,Quantitative Psychology,Cognitive Science,Other",Visual analytics,Yes,Yes,No,PhD,,Professor,,University,,Canada,Morality is necessary for wisdom,"Wisdom is relevant for morality,Wisdom is a precursor for morality,Wisdom is necessary for morality",judgment is to justice,,"Substantially, psychological characteristics of wisdom do depend on either moral intentions or actions, however we must understand this in terms of the situation, how it is construed by the individual, and what role the individual does/can play in their organization and society. ",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/2021 14:16,8/9/2021 15:09,IP Address,184.148.164.196,100,3230,TRUE,8/9/2021 15:09,R_2WwLWthy5YATZoq,,,,,43.81129456,-79.18800354,anonymous,EN,274.558,644.241,651.175,5,Chrome,92.0.4515.107,Macintosh,1180x820,"Personality Psychology,Wisdom",,Yes,No,No,Masters,,Graduate student,,University,,Canada,"Morality is relevant for wisdom,Morality is a precursor for wisdom,Morality is necessary for wisdom","Wisdom is relevant for morality,Wisdom is sufficient for morality",bread is to flour. ,"moral aspirations may be necessary for wisdom, which makes wisdom sufficient for morality, though one can be moral without being wise;   wise people likely judge whether something is moral or not philosophically rather than conventionally, though their standard of morality must also be accepted by society (similar to how a creative product must be valued by society before it can be considered a creative achievement)",wisdom entails both having moral intentions and the ability to execute these intentions well (in a way that obtains the intended outcome). ,Yes,I agree that most of the characteristics and processes outlined by the model are likely relevant to wisdom. ,"I think a model of wisdom should also consider the effectiveness/efficacy at which people engage in activities like perspective-thinking, similarly, it might not be enough to just have moral aspirations, one needs to be able to execute these intentions excellently in order to be considered wise;   constructs related to affect, like compassion, also seem relevant to wisdom.  ",Culture might be a moderator and changes how certain dimensions of wisdom manifest - it's hard to tell as not much empirical evidence exists. ,192.145,390.492,426.432,12,"Declarative (book) knowledge,Pursuit of truth","Realization of shared humanity,Balance of diverse interests,Self-transcendence","Self-compassion,Open-mindedness/Consideration of diverse perspectives,Context-sensitivity,Equanimity/Self-control,Seeking Insight /Meaning","Sympathy/compassion,Epistemic humility/Recognition of limits of knowledge & one's fallibility,Uncertainty management,Experiential knowledge,Humor,Deliberation/Reflection,In-group cooperation",,,,,,,,2,,,,,,1,,,,,,,,3,,1,,,,2,,,,,,,,2,4,3,,,,,,,,,,,5,1,,2,,,,,6,,,7,1,,4,3,,,,5,,,,Unknown,
8/9/2021 15:00,8/9/2021 15:01,IP Address,75.80.50.122,40,66,FALSE,8/9/2021 16:01,R_3QKQmQ1zZN6LBk1,,,,,,,anonymous,EN,0,0,21.898,0,Chrome,92.0.4515.107,Macintosh,1440x900,Cognitive Science,,Yes,Yes,Yes,Masters,,Graduate student,,University,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/2021 14:49,8/9/2021 15:34,IP Address,209.6.69.236,97,2708,FALSE,8/9/2021 16:35,R_21yTZHeLTatX2iS,,,,,,,anonymous,EN,1.599,2.681,13.369,4,Firefox,90,Macintosh,1440x900,"Social Psychology,Cognitive Psychology,Evolutionary Psychology,Moral Psychology",,No,Yes,Yes,PhD,,Post-Doctoral Scholar,,University,,USA,,Wisdom is relevant for morality,,,,No,,,,9.031,165.221,166.61,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/2021 18:09,8/9/2021 18:12,IP Address,73.10.82.73,100,194,TRUE,8/9/2021 18:12,R_3e9OWqyjzFZnXZb,,,,,40.39089966,-74.11530304,anonymous,EN,0,0,4.839,0,Chrome,92.0.4515.131,Macintosh,2560x1440,"Wisdom,Education",,Yes,Yes,Yes,PhD,,Professor,,University,,United States,,,,morality is an element of wisdom,,No,,,Culture impacts all dimensions of wisdom,0,0,14.31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,
8/9/2021 18:06,8/9/2021 18:29,IP Address,92.236.211.48,100,1329,TRUE,8/9/2021 18:29,R_3QEEIICQE3nX1XB,,,,,52.47590637,-1.851593018,anonymous,EN,5.543,7.09,9.384,2,Chrome,91.0.4472.101,Android 10,393x873,"Wisdom,Virtue ethics,Education,Other",Medicine,Yes,No,No,PhD,,Associate Professor,,University,,England,Morality is necessary for wisdom,Wisdom is relevant for morality,The mechanism is to a tool. ,,"For (practical) wisdom (leading to action) to be operationalised with the goal of eudaimonic (as opposed to hedonic) flourishing, then moral intentions are critically instructive. ",Yes,It brings together important components required for wisdom.  It begins to bring together concepts from the moral philosophy and the psychology research on wisdom. ,"It ignores the role of emotion in instructing wisdom.  Wisdom is not a bunch of constituents, it is a process. This model does not describe the actual process. ","Religion aside, the socio-cultural milieu is important for understanding how wisdom develops especially when looking at wisdom in the professions. I intentionally used a socio-cultural interpretive method to analyse wisdom exemplars narratives for this reason;  Wisdom and it's development are context specific. ",17.159,27.116,29.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"My phD work is currently not publicly available, but will be soon. I have not yet written any papers from it. PhD viva in 3 weeks (Aug end). It was a large mixed method study looking at enacted phronesis in doctors (UK). I have come up with an analogy theory that describes the process of phronesis ( practical wisdom). I have named it 'The fish school' theory of practical wisdom. ",,,,
8/9/2021 18:14,8/9/2021 18:17,IP Address,109.252.86.249,57,213,FALSE,8/9/2021 19:17,R_2AL1DanveT8vFTt,,,,,,,anonymous,EN,0,0,7.268,0,Chrome,92.0.4515.131,Windows NT 10.0,1280x720,Personality Psychology,,Yes,No,No,PhD,,Professor,,University,,Russia,Morality is relevant for wisdom,Wisdom is relevant for morality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/2021 19:45,8/9/2021 20:31,IP Address,186.204.199.1,100,2739,TRUE,8/9/2021 20:31,R_dmdMLFkK11hWuzv,,,,,-23.6282959,-46.64089966,anonymous,EN,0,0,9.754,0,Firefox,90,Windows NT 10.0,1920x1080,"Cognitive Science,Other","Complex Systems, Epistemology",No,No,No,PhD,,Associate Professor,,University,,Brazil,Morality is relevant for wisdom,Wisdom is relevant for morality,heuristics are to rational thinking.,"I am not a specialist in wisdom or morality, my main interest is in rational decisions and formal methods. For those, our natural reasoning is a biased, evolved to provide fast and efficient heuristics, where group-belonging is often more important than being correct. I would guess morality and wisdom work along the same lines. Our wisdom might have evolved from the same pressures, to allow us to fit in our groups but also to defend them. While I would see morality as a philosophical attempt to organize rules we must follow and, in those terms, akin to logical methods.","I don't know, but I would expect them to be linked. We can always use morality to justify some of our actions, while reasoning why we also fail at other times.",No,,,"I would guess some details in morality might be almost universal (do not kill those of your group, reciprocity, etc.), since there was strong pressure for everyone to accept those. But details would be culture-dependent and reinforced inside groups. ",0,0,57.248,0,"Context-sensitivity,Self-transcendence,Epistemic humility/Recognition of limits of knowledge & one's fallibility,Open-mindedness/Consideration of diverse perspectives,Declarative (book) knowledge,Uncertainty management","Experiential knowledge,Realization of shared humanity,Seeking Insight /Meaning,Humor,Pursuit of truth","Equanimity/Self-control,Self-compassion,Sympathy/compassion,Deliberation/Reflection","In-group cooperation,Balance of diverse interests",3,4,,1,2,,,,,,,,6,5,,,,,,,,,,2,5,,,,1,,,3,,4,,,1,,,4,,,,3,,,,,,2,,,,,,,,,,1,,2,,,,,,,"Sorry, I am new at the morality-wisdom aspects","A few very obvious papers come to mind:  Jürgen Lerner and Alessandro Lomi. Diverse teams tend to do good work in Wikipedia (but jacks of all trades don’t). pages 214–221, 08 2018. doi:10.1109/ASONAM.2018.8508597  Charles S. Taber and Milton Lodge. Motivated skepticism of political beliefs. American Journal of Political Science, 50(3): 755–769, 2006  Dan M. Kahan, Ellen Peters, Erica Cantrell Dawson, and Paul Slovic. Motivated numeracy and enlightened self-government. Behavioural Public Policy, 1(1):54–86, 2017. doi:10.1017/bpp.2016.2  Hugo Mercier and Dan Sperber. Why do humans reason? arguments for an argumentative theory. Behavioral and Brain Sciences, 34:57–111, 2011  Plus my own self-nomination (as requested): André C.R. Martins. Arguments, Cognition, and Science: Need and consequences of probabilistic induction in science. Rowman & Littlefield Publishers, 2020.","I would love to see a connection with rationality research, where I do work. And I really think we need to teach rational tools as part of improving issues related to morality and wisdom.",Unknown,
8/9/2021 21:12,8/9/2021 21:20,IP Address,190.195.211.253,57,493,FALSE,8/9/2021 22:20,R_pz9qRAfFOTcdl2F,,,,,,,anonymous,EN,0,0,4.181,0,Chrome,92.0.4515.131,Windows NT 10.0,1366x768,Social Psychology,,Yes,Yes,Yes,PhD,,Assistant Professor,,University,,Argentina,Morality is necessary for wisdom,Wisdom is necessary for morality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/2021 23:49,8/10/2021 0:27,IP Address,117.246.130.117,100,2269,TRUE,8/10/2021 0:27,R_1QMm30nEjLStwxU,,,,,16.30070496,80.46389771,anonymous,EN,2.33,3.633,9.85,2,Safari,4,Android 4.3,360x780,"Cognitive Psychology,Clinical Psychology,Developmental Psychology,Personality Psychology,Wisdom,Virtue ethics,Cognitive Science,Education,Other",Bioethics,No,No,No,PhD,,Retired,,University,,India,Morality is a precursor for wisdom,Wisdom is sufficient for morality,Bread is to Butter,Morality is one of the virtues which forms the basis for wisdom.,99%,No,,,Culture of a particular ethnic group will be most influential to achieve wisdom because the culture is seen as a Role Model in the absence of any other lively practices.,17.821,42.016,44.234,9,,"Experiential knowledge,Open-mindedness/Consideration of diverse perspectives,Deliberation/Reflection,Sympathy/compassion",,,,,,,,,,,,,,,,,,,,,2,,,,3,,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.Articles by Darryl R J Macer  Newzealand. 2. Articles by Prof. Cha, South Korea. 3. Articles by Gregor Woolbring, Canada 4.Articles by Rainer, The Phillipines.",No idea.,Role of Ethics in promoting wisdom. Thanks,Unknown,
8/10/2021 8:34,8/10/2021 10:14,IP Address,89.232.86.212,100,6022,TRUE,8/10/2021 10:14,R_1P7ScTZWp05YNEI,,,,,56.02479553,48.9526062,anonymous,EN,377.209,708.44,713.826,3,Edge,88.0.705.63,Windows NT 10.0,1536x864,"Social Psychology,Personality Psychology,Quantitative Psychology,Moral Psychology,Education",,Yes,Yes,No,PhD,,Associate Professor,,University,,Russian Federation ,Morality is relevant for wisdom,"Wisdom is a precursor for morality,Wisdom is necessary for morality","... an integrative quality of a person. A person should have the qualities of self-government, analytical abilities and communicative openness and competence. This makes it possible to achieve wisdom and wise decisions and have a clear idea of good and evil.",I have the opportunity to introduce you to the research of: cynicism; spirituality; and the problem of moral choice in consumer psychology when exposed to advertising.,"Effectiveness in achieving goals is ensured by a harmonious ratio of wisdom and moral values. for example, the method of managing G. Ford (and our empirical researchmckevialism in the professional activity of a manager).",No,,,attitudes,12.824,36.636,78.605,4,"Uncertainty management,Balance of diverse interests,Self-compassion,Equanimity/Self-control","Seeking Insight /Meaning,Self-transcendence,Open-mindedness/Consideration of diverse perspectives,Sympathy/compassion","Context-sensitivity,Pursuit of truth,Declarative (book) knowledge,Experiential knowledge","Realization of shared humanity,Epistemic humility/Recognition of limits of knowledge & one's fallibility,In-group cooperation,Humor",,,4,,,,,,,,2,,1,,,3,,,3,,,2,,,,,4,,,,,1,,,,,,1,,,,2,,,,4,,3,,,,2,,,,,,1,,3,,,,,,,,4,"1. The psychological model of the specialist-defectologist’s readiness for professional and acmeological development 2. The study of psychological characteristics as indicators of the degree of personal protection in conditions of the information and economic environment // Global Journal on Advances in Pure&Applied Sciences (Academic World Education&Research Center) Vol 2 (2014) 132-136. 3. The behavior of the subject in ethical psychology / L. M. Popov, I. V. Balymova / / Personality and being: a subjective approach: Materials of a scientific conference dedicated to the 75th anniversary of the birth of corresponding member of the Russian Academy of Sciences A.V. Brushlinsky, October 15-16, 2008 / ed.: A. L. Zhuravlev, V. V. Signs, Z. I. Ryabikina. - M.: Publishing house ""Institute of Psychology of the Russian Academy of Sciences"", 2008. - pp. 171-174 (0.25 pp.). 4.MENTAL INDEPENDENCE AS AN INTERNAL PSYCHOLOGICAL TECHNOLOGY OF PERSONAL INFORMATION SECURITY IN THE 21ST CENTURY. 5. Psychological Predictors of Self-Efficacy in Scientific Field of a Specialist-Defectologist//V INTERNATIONAL FORUM ON TEACHER EDUCATION (IFTE 2019). - 2019. - Vol., Is.. - P.1081-1090. ","1. The psychological model of the specialist-defectologist’s readiness for professional and acmeological development 2. The study of psychological characteristics as indicators of the degree of personal protection in conditions of the information and economic environment // Global Journal on Advances in Pure&Applied Sciences (Academic World Education&Research Center) Vol 2 (2014) 132-136. 3. The behavior of the subject in ethical psychology / L. M. Popov, I. V. Balymova / / Personality and being: a subjective approach: Materials of a scientific conference dedicated to the 75th anniversary of the birth of corresponding member of the Russian Academy of Sciences A.V. Brushlinsky, October 15-16, 2008 / ed.: A. L. Zhuravlev, V. V. Signs, Z. I. Ryabikina. - M.: Publishing house ""Institute of Psychology of the Russian Academy of Sciences"", 2008. - pp. 171-174 (0.25 pp.). 4.MENTAL INDEPENDENCE AS AN INTERNAL PSYCHOLOGICAL TECHNOLOGY OF PERSONAL INFORMATION SECURITY IN THE 21ST CENTURY. 5. Psychological Predictors of Self-Efficacy in Scientific Field of a Specialist-Defectologist//V INTERNATIONAL FORUM ON TEACHER EDUCATION (IFTE 2019). - 2019. - Vol., Is.. - P.1081-1090. ",There are no additional comments on the topic of wisdom or preferences for the 2021 Wisdom Summit,Unknown,
